epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,2793.97,0.50891,0.32535,0.83299,0.99364,0.98602,0.99453,0.87764,0.51265,0.29386,0.81913,0.00101,0.00101,0.00101
77,2830.49,0.50277,0.3166,0.83172,0.9936,0.97956,0.99456,0.87257,0.51909,0.28606,0.81935,0.0009968,0.0009968,0.0009968
78,2867.16,0.49063,0.30647,0.82398,0.9873,0.98116,0.99409,0.85855,0.55491,0.30917,0.82604,0.0009836,0.0009836,0.0009836
79,2903.99,0.48439,0.31031,0.82294,0.98719,0.99054,0.99465,0.8663,0.53069,0.29313,0.82212,0.0009704,0.0009704,0.0009704
80,2940.82,0.47047,0.30543,0.82478,0.98329,0.99054,0.99452,0.86842,0.53466,0.28889,0.82004,0.0009572,0.0009572,0.0009572
81,2977.63,0.47625,0.30621,0.82346,0.98735,0.9847,0.9937,0.85757,0.5485,0.30685,0.82691,0.000944,0.000944,0.000944
82,3014.17,0.47637,0.30738,0.82434,0.99256,0.98738,0.99484,0.87441,0.51122,0.28432,0.82008,0.0009308,0.0009308,0.0009308
83,3050.92,0.48205,0.30196,0.82959,0.98741,0.98959,0.99472,0.86564,0.53081,0.29054,0.82363,0.0009176,0.0009176,0.0009176
84,3087.82,0.47156,0.29951,0.82339,0.98936,0.99054,0.99487,0.87391,0.51031,0.29211,0.8219,0.0009044,0.0009044,0.0009044
85,3124.41,0.48636,0.31088,0.82566,0.9905,0.9866,0.99436,0.87085,0.5182,0.2933,0.81879,0.0008912,0.0008912,0.0008912
86,3161.23,0.47768,0.30468,0.82516,0.98425,0.98558,0.99394,0.86386,0.53944,0.29756,0.82357,0.000878,0.000878,0.000878
87,3197.82,0.47493,0.29302,0.82436,0.99122,0.98423,0.99455,0.86487,0.53466,0.29258,0.82177,0.0008648,0.0008648,0.0008648
88,3234.77,0.46729,0.29138,0.82235,0.99218,0.98738,0.99398,0.86248,0.53954,0.28739,0.8236,0.0008516,0.0008516,0.0008516
89,3271.4,0.46427,0.29414,0.82142,0.98693,0.99054,0.99468,0.86923,0.52396,0.28294,0.82224,0.0008384,0.0008384,0.0008384
90,3308.24,0.47623,0.30076,0.82908,0.99127,0.98423,0.99468,0.86315,0.53156,0.29498,0.82446,0.0008252,0.0008252,0.0008252
91,3344.89,0.46862,0.2991,0.82398,0.99335,0.98738,0.99426,0.86456,0.53412,0.292,0.823,0.000812,0.000812,0.000812
92,3381.58,0.46924,0.29569,0.82791,0.99362,0.98303,0.99462,0.87086,0.51267,0.28587,0.8192,0.0007988,0.0007988,0.0007988
93,3418.17,0.45185,0.28717,0.81674,0.99048,0.98514,0.99421,0.86355,0.52338,0.29656,0.81827,0.0007856,0.0007856,0.0007856
94,3454.9,0.46809,0.29288,0.82591,0.98936,0.98738,0.99404,0.87099,0.51863,0.28974,0.82251,0.0007724,0.0007724,0.0007724
95,3491.65,0.45291,0.29048,0.82634,0.99363,0.98354,0.99397,0.86624,0.51265,0.28129,0.82193,0.0007592,0.0007592,0.0007592
96,3528.46,0.46761,0.29053,0.82566,0.98709,0.98738,0.99455,0.86628,0.53183,0.28922,0.82402,0.000746,0.000746,0.000746
97,3565.23,0.46785,0.2924,0.82286,0.99124,0.98738,0.99426,0.87302,0.51551,0.27597,0.82125,0.0007328,0.0007328,0.0007328
98,3602.04,0.45391,0.28228,0.82058,0.98381,0.99054,0.99471,0.87296,0.52195,0.28134,0.82541,0.0007196,0.0007196,0.0007196
99,3638.77,0.44935,0.28106,0.81864,0.98994,0.98423,0.99331,0.86346,0.54266,0.28244,0.82166,0.0007064,0.0007064,0.0007064
100,3675.59,0.44689,0.28274,0.8211,0.98659,0.99054,0.99484,0.88066,0.5029,0.26783,0.81919,0.0006932,0.0006932,0.0006932
101,3712.37,0.44648,0.2813,0.82341,0.99237,0.98738,0.99481,0.87399,0.5166,0.27146,0.81929,0.00068,0.00068,0.00068
102,3749.16,0.45236,0.28231,0.82394,0.99054,0.99047,0.99465,0.86506,0.51759,0.27421,0.81862,0.0006668,0.0006668,0.0006668
103,3785.88,0.44206,0.278,0.81899,0.98396,0.99054,0.99462,0.87802,0.51443,0.27773,0.82327,0.0006536,0.0006536,0.0006536
104,3822.54,0.44576,0.27829,0.82072,0.99053,0.98996,0.99462,0.87485,0.5093,0.26907,0.82349,0.0006404,0.0006404,0.0006404
105,3859.16,0.44833,0.27976,0.81677,0.9865,0.99054,0.99465,0.87225,0.51517,0.27686,0.82118,0.0006272,0.0006272,0.0006272
106,3896.04,0.44196,0.27493,0.82408,0.98684,0.99054,0.99481,0.8736,0.51573,0.26974,0.82037,0.000614,0.000614,0.000614
107,3932.8,0.43972,0.27331,0.81654,0.98686,0.99054,0.99481,0.87072,0.50714,0.27141,0.81883,0.0006008,0.0006008,0.0006008
108,3969.74,0.43161,0.28052,0.81769,0.9914,0.98738,0.99468,0.87361,0.50222,0.27521,0.81905,0.0005876,0.0005876,0.0005876
109,4006.29,0.42519,0.26973,0.8197,0.98741,0.9899,0.99484,0.87539,0.50163,0.26617,0.8187,0.0005744,0.0005744,0.0005744
110,4043.04,0.43143,0.26851,0.81622,0.98735,0.98508,0.99462,0.87077,0.51047,0.26988,0.81953,0.0005612,0.0005612,0.0005612
111,4079.71,0.42432,0.26942,0.81837,0.99362,0.98273,0.99466,0.87504,0.51169,0.26748,0.82066,0.000548,0.000548,0.000548
112,4116.55,0.43513,0.26857,0.81899,0.99145,0.97792,0.9944,0.87293,0.506,0.27409,0.82053,0.0005348,0.0005348,0.0005348
113,4153.26,0.42351,0.26769,0.81259,0.99365,0.98652,0.99462,0.86906,0.51054,0.27464,0.81814,0.0005216,0.0005216,0.0005216
114,4190.22,0.4222,0.26637,0.81682,0.98727,0.98738,0.99462,0.8751,0.50368,0.26731,0.81928,0.0005084,0.0005084,0.0005084
115,4226.89,0.42513,0.26406,0.81904,0.98741,0.98948,0.99468,0.86906,0.50124,0.26781,0.81887,0.0004952,0.0004952,0.0004952
116,4263.55,0.42179,0.2656,0.81725,0.98389,0.99054,0.99452,0.87649,0.49544,0.26901,0.8187,0.000482,0.000482,0.000482
117,4300.41,0.41312,0.26283,0.81707,0.98401,0.99054,0.99475,0.87729,0.4945,0.262,0.81941,0.0004688,0.0004688,0.0004688
118,4337.14,0.44421,0.26946,0.82161,0.98266,0.98738,0.99465,0.88258,0.4969,0.26494,0.81922,0.0004556,0.0004556,0.0004556
119,4374.01,0.41592,0.2567,0.81291,0.9874,0.98907,0.99462,0.87308,0.5096,0.26368,0.81957,0.0004424,0.0004424,0.0004424
120,4410.82,0.41501,0.25859,0.81754,0.98388,0.99054,0.99465,0.87567,0.50536,0.25857,0.81985,0.0004292,0.0004292,0.0004292
121,4448.23,0.40842,0.25481,0.81206,0.99046,0.98245,0.99459,0.87122,0.50217,0.25996,0.82029,0.000416,0.000416,0.000416
122,4485.53,0.41266,0.25422,0.81849,0.98375,0.99054,0.99462,0.87321,0.50721,0.25897,0.82097,0.0004028,0.0004028,0.0004028
123,4522.48,0.40363,0.261,0.81703,0.9905,0.98724,0.99433,0.87391,0.50138,0.26328,0.82013,0.0003896,0.0003896,0.0003896
124,4559.83,0.40205,0.25597,0.81444,0.98721,0.98738,0.99465,0.87769,0.50807,0.25829,0.82094,0.0003764,0.0003764,0.0003764
125,4596.69,0.40854,0.24987,0.81705,0.98737,0.98672,0.99436,0.87443,0.50054,0.25763,0.8211,0.0003632,0.0003632,0.0003632
126,4633.75,0.40302,0.24894,0.81576,0.98741,0.99,0.99475,0.88014,0.49585,0.25137,0.82032,0.00035,0.00035,0.00035
127,4670.83,0.39305,0.24467,0.80706,0.9866,0.99054,0.99465,0.88096,0.4892,0.2512,0.81904,0.0003368,0.0003368,0.0003368
128,4707.9,0.40179,0.24856,0.81416,0.98739,0.98843,0.99465,0.87667,0.49483,0.25565,0.81873,0.0003236,0.0003236,0.0003236
129,4745.27,0.39117,0.24717,0.81334,0.98363,0.99054,0.99459,0.87934,0.49777,0.25574,0.81854,0.0003104,0.0003104,0.0003104
130,4782.31,0.38231,0.24284,0.80908,0.98763,0.99054,0.99475,0.88069,0.49232,0.24875,0.8178,0.0002972,0.0002972,0.0002972
131,4819.19,0.39588,0.24186,0.81182,0.98706,0.98738,0.99465,0.87719,0.50079,0.25189,0.81863,0.000284,0.000284,0.000284
132,4856.05,0.38062,0.23984,0.80838,0.98827,0.98423,0.99462,0.87757,0.50349,0.25391,0.81818,0.0002708,0.0002708,0.0002708
133,4892.63,0.38246,0.23775,0.81417,0.98682,0.98423,0.99452,0.87784,0.49528,0.2541,0.81734,0.0002576,0.0002576,0.0002576
134,4929.32,0.38779,0.24049,0.80747,0.98596,0.99054,0.99468,0.88251,0.48459,0.24923,0.81759,0.0002444,0.0002444,0.0002444
135,4966.09,0.37218,0.23112,0.80953,0.9867,0.99054,0.99465,0.88192,0.48553,0.24742,0.81795,0.0002312,0.0002312,0.0002312
136,5002.72,0.3765,0.23333,0.80479,0.98663,0.99054,0.99475,0.88033,0.49484,0.24812,0.81925,0.000218,0.000218,0.000218
137,5039.3,0.37712,0.23004,0.80672,0.98664,0.98738,0.99462,0.88239,0.49489,0.24427,0.81944,0.0002048,0.0002048,0.0002048
138,5076.08,0.36885,0.22526,0.80652,0.98741,0.98978,0.99471,0.88381,0.48386,0.24214,0.81881,0.0001916,0.0001916,0.0001916
139,5112.74,0.37949,0.23363,0.81216,0.98739,0.9878,0.99465,0.88165,0.49276,0.24156,0.81986,0.0001784,0.0001784,0.0001784
140,5149.47,0.37538,0.22977,0.81012,0.98701,0.99054,0.99471,0.87958,0.4869,0.24149,0.81735,0.0001652,0.0001652,0.0001652
141,5207.21,0.34037,0.20942,0.79151,0.98887,0.98423,0.99459,0.88127,0.49258,0.24882,0.81695,0.000152,0.000152,0.000152
142,5243.7,0.32875,0.2068,0.78735,0.99231,0.98738,0.99478,0.884,0.48999,0.24733,0.81788,0.0001388,0.0001388,0.0001388
143,5280.2,0.33102,0.2078,0.79342,0.98643,0.99054,0.99471,0.88472,0.48417,0.24266,0.81645,0.0001256,0.0001256,0.0001256
144,5316.8,0.33804,0.21232,0.79258,0.98741,0.98985,0.99465,0.88603,0.48865,0.24334,0.81818,0.0001124,0.0001124,0.0001124
145,5353.29,0.32588,0.20415,0.79068,0.98742,0.99032,0.99471,0.88145,0.49237,0.24137,0.81852,9.92e-05,9.92e-05,9.92e-05
146,5389.68,0.31992,0.20044,0.79617,0.98682,0.99054,0.99471,0.88254,0.49174,0.24115,0.81984,8.6e-05,8.6e-05,8.6e-05
147,5426.21,0.32067,0.20016,0.78971,0.99052,0.98927,0.99474,0.88234,0.49153,0.24276,0.81956,7.28e-05,7.28e-05,7.28e-05
148,5462.76,0.31563,0.19748,0.79689,0.99052,0.98931,0.99475,0.88629,0.48689,0.24102,0.81741,5.96e-05,5.96e-05,5.96e-05
149,5499.19,0.3189,0.20179,0.79952,0.98665,0.99054,0.99471,0.88538,0.48529,0.23851,0.81699,4.64e-05,4.64e-05,4.64e-05
150,5535.83,0.31623,0.19584,0.79611,0.98674,0.99054,0.99475,0.88505,0.48375,0.23705,0.81687,3.32e-05,3.32e-05,3.32e-05
